0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.608910000000000506e-01, -1.191370000000000068e-01, -1.162829999999999975e-01, 6.978610000000000368e-02, -1.968669999999999864e-01, 1.440049999999999941e-01, -2.444969999999999921e-01, 3.300839999999999885e-01, -3.576540000000000274e-02, -8.639370000000000382e-02, -2.522530000000000050e-01, 3.727650000000000130e-01, 1.240099999999999952e-01, -3.937709999999999821e-02, 5.096789999999999932e-01, 2.526499999999999926e-02, -1.471280000000000088e-01, 1.618340000000000056e-01, 1.941640000000000033e-02, 1.664529999999999899e-01, -7.827679999999999361e-02, 3.544289999999999941e-01, -1.400000000000000133e-01, -6.453459999999999752e-02, -2.452390000000000125e-01, 2.389159999999999895e-02, 1.590330000000000077e-01, -1.190559999999999952e-01, -5.213980000000000281e-01, 3.369339999999999835e-02, -1.050940000000000034e-02, -1.349520000000000060e-02, 1.164649999999999963e+00, -1.410730000000000040e-01, 1.426330000000000098e-01, -2.349700000000000122e-01, 1.589080000000000048e+00, 6.612660000000000204e-01, 4.939209999999999989e-01, -6.375579999999999581e-01, 5.385040000000000049e+00, 1.848039999999999905e+00, -1.790159999999999973e+00, 7.393720000000000292e-01, -5.727319999999999744e+00, -1.939670000000000005e+00, 1.072219999999999979e-01, -1.117839999999999945e+00, 3.404150000000000009e+00, 7.484409999999999563e+00, 5.611519999999999619e+00, -9.906079999999999330e+00, 2.510649999999999826e-01, -2.085949999999999971e+00, -1.811619999999999897e-02, 3.089549999999999796e-01, -6.916229999999999600e-02, 1.987999999999999989e+00, -3.066629999999999967e+00, -9.859620000000000051e-01, -3.794049999999999923e-01, 6.206810000000000382e-01, 4.518189999999999706e+00, -4.828779999999999878e-02, 6.681719999999999882e-01, 2.461800000000000099e-01
1.015873015873015872e-02, 1.160452879250447288e-02, -1.212295944368413066e-03, 9.622445107789123764e-01, -1.217258626463604276e-01, -9.827223116585372120e-02, 7.562066956170825083e-02, -1.919339693710448991e-01, 1.351657923173199549e-01, -1.942338548619153005e-01, 3.502004528254435978e-01, -5.490293421295808912e-02, -8.001140830379806224e-02, -3.049613380940683904e-01, 3.525230114222549505e-01, 1.216498104595805374e-01, -5.021434445965072130e-02, 5.436476071457814196e-01, 1.058482755494730421e-01, -7.649098868711326493e-02, 7.051346860195810418e-02, 2.306963131206793763e-02, 1.435297095015849733e-01, -7.771293870875296828e-02, 3.566078036284521247e-01, -1.408932304160671889e-01, -4.489042582961949579e-02, -2.758220157911359105e-01, 1.352838357663379773e-02, 1.551113337251874280e-01, -1.120255085389105232e-01, -4.753308798353043096e-01, 3.270498456796622211e-02, -4.085306557883285929e-03, -1.085580307400779015e-02, 1.120771997871121028e+00, -9.991612361184218360e-02, 1.260099137687007986e-01, -2.857043470540758801e-01, 1.893660362845211775e+00, 5.349886526125556818e-01, 5.278466770303307243e-01, -1.048068137640219444e+00, 4.423633670386356798e+00, 2.016860976535541639e+00, -1.935413268940590292e+00, 5.191447248950181725e-01, -4.612945134634055755e+00, -2.089297978617632445e+00, -4.911045913078569414e-01, -1.029207605128025227e+00, 3.466347977506404110e+00, 7.990523770630826306e+00, 7.735414039431051769e+00, -7.906454015276461966e+00, 4.659600481044788300e-01, -2.350094358587453414e+00, 7.987448677287667387e-02, 1.088381131581102196e-01, -1.129937103437788776e-01, 1.853644382098700527e+00, -2.918235040589067797e+00, -1.028303212384929388e+00, -3.953887763039384273e-01, 7.540381517469675332e-01, 4.473580682001614406e+00, -1.448349940110655043e-01, 5.803148858242388464e-01, 2.721492314805067370e-01
2.031746031746031744e-02, 2.278256168427085851e-02, -2.074133138575990232e-03, 9.634921801417692944e-01, -1.251482259185177359e-01, -7.914065522569627142e-02, 8.161425825876407469e-02, -1.852131547823747670e-01, 1.237911313997964585e-01, -1.562565977237370118e-01, 3.692751286041805470e-01, -7.429523815489350036e-02, -7.578304847644781739e-02, -3.453858190394310523e-01, 3.294210261781941873e-01, 1.156580992911534489e-01, -6.074238076873588604e-02, 5.837975756687838746e-01, 1.799157266671345401e-01, -1.593853800224583972e-03, 4.715147452831290956e-03, 2.885508854031418324e-02, 1.203504205471920968e-01, -7.763981831069936834e-02, 3.564249883087108328e-01, -1.424282590155689088e-01, -2.739251998806891894e-02, -3.038321987519153611e-01, 3.557064117041559576e-03, 1.509142346445824789e-01, -1.039358626697547000e-01, -4.321842802517223969e-01, 3.076269142073434840e-02, 9.197004623878537750e-04, -7.990898000608251048e-03, 1.080303359125522000e+00, -7.186064070194522757e-02, 1.213563933805897610e-01, -3.981646043326198536e-01, 1.804473620907464104e+00, 6.925627403644828428e-01, 8.378523086348270699e-01, -1.137390428115240271e+00, 2.976881190300733504e+00, 1.656729598144834004e+00, -1.846146571685908455e+00, 3.173068988723959372e-01, -3.322895553917955880e+00, -2.502102631388099407e+00, -6.086590549823958085e-01, -1.076440945187212783e+00, 4.618419374495561058e+00, 6.209120707676831330e+00, 6.426116627305797913e+00, -4.874395018481477493e+00, 6.730518373396030540e-01, -2.127985139078967247e+00, -1.136928748991121868e-01, -1.550796488109859594e-01, -1.958496372600624646e-01, 1.565980903954802272e+00, -2.563542675720250852e+00, -9.059753651963364796e-01, -4.367446244107566766e-01, 8.281776194687160420e-01, 3.933848302218946991e+00, -2.377873538735071623e-01, 3.858262734732311183e-01, 2.907097011381314933e-01
3.047619047619047616e-02, 3.356513117872056418e-02, -2.714588693897603423e-03, 9.647405448643716630e-01, -1.300477940835877422e-01, -6.302219470470575569e-02, 9.065020361090640744e-02, -1.740707257606063929e-01, 1.132005015615678845e-01, -1.351962540267396540e-01, 3.823094103940765653e-01, -9.173107043899357549e-02, -7.346716725971154383e-02, -3.721226646664561044e-01, 3.009287820472330566e-01, 1.108613836895111782e-01, -7.297820214408533290e-02, 6.408536851247500499e-01, 2.243574221847913774e-01, 4.242225369688037290e-02, -2.536599745236340492e-02, 3.678481587886444498e-02, 1.020800413727760841e-01, -8.097005537775905926e-02, 3.532720663929536653e-01, -1.450091428922342662e-01, -1.356416980734814239e-02, -3.272979636803874381e-01, -4.284220001403655879e-03, 1.460986976172930496e-01, -9.542113362810120125e-02, -3.971919066568410650e-01, 2.785891840193704602e-02, 3.353736088711092248e-03, -4.971989501351019303e-03, 1.043852607642909769e+00, -5.593402362003017936e-02, 1.252232658174544655e-01, -5.715962790820086070e-01, 1.319538515633224440e+00, 1.104258691441204476e+00, 1.377553394392392105e+00, -9.024745945889041110e-01, 1.149034981577008230e+00, 8.647978533178931615e-01, -1.565586956872653257e+00, 1.455334120433730005e-01, -1.944054238340878094e+00, -3.111062331122574243e+00, -2.881787786082745662e-01, -1.359346514369933701e+00, 6.665129305190019338e+00, 2.350256720356528994e+00, 1.909626761062568123e+00, -1.015317008106116692e+00, 8.849343988840930875e-01, -1.407170954837351440e+00, -5.590649825244762283e-01, -4.679839002351124377e-01, -3.160317421482963240e-01, 1.142118782678878564e+00, -2.039043964276941345e+00, -6.145907172684844655e-01, -5.159079410815173850e-01, 8.382509716110467801e-01, 2.895629306944590642e+00, -3.301983112959258615e-01, 8.280288747236552727e-02, 3.027423589149734751e-01
4.063492063492063489e-02, 4.404961950790142050e-02, -3.224056354879461204e-03, 9.660190556432841635e-01, -1.364116458867015158e-01, -5.213596786620813828e-02, 1.027592361301189611e-01, -1.578633909183422834e-01, 1.055722593781801694e-01, -1.306802255676036140e-01, 3.874906210595266964e-01, -1.062648767355628132e-01, -7.261610308161092764e-02, -3.858607767191868376e-01, 2.676060352259301833e-01, 1.092224345837573551e-01, -8.733760064802142953e-02, 7.148442716835690103e-01, 2.331755962323519560e-01, 4.343359619959995949e-02, -2.095097521084090739e-02, 4.636789725058777789e-02, 9.139205193002772343e-02, -8.774360130130656743e-02, 3.471807413294966671e-01, -1.487415346001333405e-01, -3.991584696400791478e-03, -3.454528654653706288e-01, -8.816091911604730796e-03, 1.405106270484612341e-01, -8.701916283000549202e-02, -3.729362600858569521e-01, 2.440157705664923807e-02, 2.917789882385280354e-03, -1.846833621141406954e-03, 1.023698969891567501e+00, -4.469976628183083833e-02, 1.256080390918342393e-01, -6.592845865412734208e-01, 8.516440897228948481e-01, 1.193827390427062429e+00, 1.770762910657262212e+00, -6.065766660291727064e-01, -1.163605463674538404e-01, 2.039921080698553491e-01, -1.310602518101320557e+00, 3.213738942052379866e-02, -8.173200366880725154e-01, -3.364774428594822897e+00, -8.115456390204817128e-02, -1.390437420371734900e+00, 7.629654113356961531e+00, -2.550719277643259675e-01, -1.236531802704378125e+00, 1.574962780000233931e+00, 9.736685150542162548e-01, -7.412749832263045846e-01, -6.907722875799791051e-01, -7.151915465253652071e-01, -4.106728430887461867e-01, 7.582556695675568559e-01, -1.549552697769355891e+00, -2.778816109298055115e-01, -5.775132429904902276e-01, 8.117623307014772971e-01, 1.924871854405726834e+00, -3.294745103168754685e-01, -1.454683426267092405e-01, 3.123345120597489921e-01
5.079365079365079361e-02, 5.443189893361396331e-02, -3.628321633722120243e-03, 9.672834426379023354e-01, -1.429822131895115422e-01, -4.508260037709374557e-02, 1.131204635797597169e-01, -1.389482640474729025e-01, 1.006269989593381875e-01, -1.346187129293460738e-01, 3.874155379812330158e-01, -1.186525992458125067e-01, -7.263737700312783430e-02, -3.898425385015639177e-01, 2.341570299161039592e-01, 1.083208842351428003e-01, -9.947140050746880457e-02, 7.907413461252886799e-01, 2.255421896459995912e-01, 2.699445743985500953e-02, 8.081435780291746458e-04, 5.597999086906954580e-02, 8.598357397234646093e-02, -9.327012005729486133e-02, 3.390429591569469880e-01, -1.531796935484813771e-01, 2.160531458212750985e-03, -3.590160607442485774e-01, -9.963993704463738194e-03, 1.345203253120523801e-01, -7.899979215645006048e-02, -3.570713619924581472e-01, 2.160541100412172177e-02, 8.892177626998742663e-04, 1.369953179046449901e-03, 1.023402310093834755e+00, -3.513881688327633035e-02, 1.230423069718495077e-01, -6.094957922710397824e-01, 5.707725299131807262e-01, 7.563048284194217041e-01, 1.909526731269548971e+00, -3.847137451840159095e-01, -5.127252552018474185e-01, -1.719923505510246031e-01, -1.142330351194130067e+00, -2.909096278698588417e-02, -2.069835629571163335e-02, -3.150396234382764504e+00, -1.368363160805635970e-01, -9.027069427519073264e-01, 7.081894863398520812e+00, -9.797425050717647466e-01, -1.520315067613785764e+00, 2.449121759887748606e+00, 8.881713361045338040e-01, -3.801969510888947301e-01, -3.106541735040486141e-01, -8.731647619690724449e-01, -4.541484656610833559e-01, 4.684514928410652423e-01, -1.129619702125171710e+00, 4.907562713964162826e-02, -5.934869203952176653e-01, 7.641944851705692043e-01, 1.252436595983513090e+00, -1.986192926598263353e-01, -2.289097516910754693e-01, 3.207578674559326548e-01
6.095238095238095233e-02, 6.488610255465487864e-02, -3.943847281819138663e-03, 9.685215282661332470e-01, -1.483152525879917194e-01, -3.989476966347334924e-02, 1.167236312243394025e-01, -1.198920760080008363e-01, 9.730538830754115187e-02, -1.386208638453170494e-01, 3.848452756781415296e-01, -1.297390168438783131e-01, -7.308826579289048886e-02, -3.873114483980769629e-01, 2.045404479067972070e-01, 1.058310995894304607e-01, -1.041207375513211880e-01, 8.552750377934519310e-01, 2.171351294171316171e-01, 2.047013726357160487e-02, 2.476665331789311419e-02, 6.385469649085868948e-02, 8.257337733796539514e-02, -9.272212350071937226e-02, 3.296647738709337916e-01, -1.577984984384321054e-01, 5.843579828052076347e-03, -3.685803456855107352e-01, -7.922962781696317458e-03, 1.286120962206548091e-01, -7.152286230129487055e-02, -3.464182489735761483e-01, 2.072167575183352442e-02, -1.273279476436116244e-03, 4.669267215847283138e-03, 1.034009834017616036e+00, -2.737415301610695781e-02, 1.209189800329859288e-01, -4.340282950836929499e-01, 4.689792046882128029e-01, -2.489287981892838314e-02, 1.825635612169702160e+00, -2.915207036179247035e-01, -2.585141945117029327e-01, -3.152431518405446331e-01, -1.048351460153700287e+00, -5.484057335158086521e-02, 4.829002746604906249e-01, -2.699679626978278346e+00, -3.535283630908516717e-01, -4.219326971611038479e-02, 5.633840071586482701e+00, -6.815817973821806097e-01, 2.474538334912448623e-01, 2.229461224339404080e+00, 6.559361411025721456e-01, -3.192107341825455302e-01, 3.950011917394814498e-01, -9.705655369688037659e-01, -4.510065778152085869e-01, 2.734164387128469320e-01, -7.682216144857353379e-01, 3.410324506790188837e-01, -5.654226071516299523e-01, 7.095257497982243589e-01, 8.830762964873495324e-01, 1.971904458714954581e-02, -1.859987560444959220e-01, 3.295076846334701881e-01
7.111111111111111105e-02, 7.540269948825022162e-02, -4.195716798902807999e-03, 9.697416240072054272e-01, -1.518361540162122270e-01, -3.533929117333988595e-02, 1.138425157209530802e-01, -1.019444518955211765e-01, 9.436325290673872046e-02, -1.404425770081061398e-01, 3.811492924752313272e-01, -1.400488628101203559e-01, -7.366862022844510027e-02, -3.806425379513632690e-01, 1.784289310980103349e-01, 1.013526449684762076e-01, -1.018293277245558015e-01, 9.067763597805617026e-01, 2.103102794563170286e-01, 2.899006982723326825e-02, 4.645664010071234862e-02, 6.938139942684024009e-02, 7.923750095390158510e-02, -8.647915452796200997e-02, 3.193183956849259264e-01, -1.623036135265700508e-01, 8.056059313436501543e-03, -3.750083432817489792e-01, -3.327684254073530901e-03, 1.230826684680258742e-01, -6.452404198395152168e-02, -3.384902677065422250e-01, 2.171279123474985709e-02, -2.780877611561450528e-03, 8.083545038483581913e-03, 1.034601409972979669e+00, -2.289564611070171035e-02, 1.193655757389666811e-01, -2.612511690002457532e-01, 4.359644426840252329e-01, -4.804493336608530729e-01, 1.705229831736674084e+00, -2.993921444771964202e-01, -1.306177132563661747e-01, -4.083690564971750869e-01, -9.849349784246295147e-01, -5.612059107917793249e-02, 7.998735026201587717e-01, -2.483719256939327380e+00, -5.180484305657904187e-01, 4.191573457381477796e-01, 4.581042959960697658e+00, -7.202512431834928730e-01, 1.270943870875296478e+00, 2.054963591664619837e+00, 4.365568000081880840e-01, -3.459347252927208460e-01, 7.720610316875459178e-01, -1.066220390567428122e+00, -4.343395328748055895e-01, 1.783281807090805193e-01, -5.175536771063621311e-01, 5.490661129943501528e-01, -5.208480501924178663e-01, 6.715479768279701833e-01, 7.086851902480963972e-01, 1.604654858347661917e-01, -1.061572451895521629e-01, 3.435188535986243852e-01
8.126984126984126977e-02, 8.587038194159431204e-02, -4.424953638165395227e-03, 9.709422881054693422e-01, -1.536682118389897378e-01, -3.090581112981963946e-02, 1.081862204858370646e-01, -8.528200379198457026e-02, 9.107394331024000478e-02, -1.418539321582039658e-01, 3.766006018182350146e-01, -1.498024743371627332e-01, -7.417787541290303543e-02, -3.716943561694290854e-01, 1.532537972521851033e-01, 9.549139931304627404e-02, -9.705324842059107060e-02, 9.497701515332223066e-01, 2.015460680639597768e-01, 4.311020558624923532e-02, 6.668975882837849256e-02, 7.281434824286006635e-02, 7.542568993481248152e-02, -7.825851884533309433e-02, 3.080206104650822785e-01, -1.665975083691426384e-01, 9.784697836066532164e-03, -3.795314321026630466e-01, 2.935498133999825052e-03, 1.180736780847145423e-01, -5.781059253997485742e-02, -3.313856103540003817e-01, 2.368146011517437144e-02, -3.340906779736326979e-03, 1.166381939898857023e-02, 1.024513898681633561e+00, -2.310452365576310535e-02, 1.167347204302961183e-01, -1.015770911508667163e-01, 4.418603469671723571e-01, -5.746606037066268602e-01, 1.574137545733578891e+00, -3.515086256482212179e-01, -1.735213190271565897e-01, -4.858150913385366199e-01, -9.369638146569615467e-01, -4.247555638048466226e-02, 9.295570585284574916e-01, -2.511021352392645234e+00, -6.277468961267502756e-01, 4.526311822502849802e-01, 3.948255858575228761e+00, -1.043630328100792148e+00, 1.354569331579408953e+00, 1.932417629980414553e+00, 2.437631062059691656e-01, -4.083091931012307052e-01, 7.881973514104475553e-01, -1.156516777514689176e+00, -4.100452803472770524e-01, 1.771561683825893796e-01, -3.954188657604723600e-01, 6.693899472302610176e-01, -4.632394083837586551e-01, 6.537318391534391315e-01, 7.214095481598409298e-01, 2.124526184454383348e-01, 5.234133958900580655e-05, 3.620167282995702673e-01
9.142857142857142849e-02, 9.620718222970839340e-02, -4.674467467101800673e-03, 9.721071080113695695e-01, -1.540396312243394183e-01, -2.631962576060637923e-02, 1.027673038214548945e-01, -6.985892243394041523e-02, 8.724711149594693849e-02, -1.441544801558058697e-01, 3.713076709127276498e-01, -1.591104953152963630e-01, -7.451565847983998570e-02, -3.621750827455521571e-01, 1.271430423202442317e-01, 8.869935142646594162e-02, -9.326932431834930592e-02, 9.876506108011370300e-01, 1.890086507000736937e-01, 5.503968754605748775e-02, 8.567703282450785107e-02, 7.452240784293083509e-02, 7.094136761764396892e-02, -7.104526889146225987e-02, 2.958421806505948104e-01, -1.706305881671754954e-01, 1.185004243604590064e-02, -3.833178506158542720e-01, 1.010617939888409575e-02, 1.136852008632487643e-01, -5.118910011580166119e-02, -3.235480329508368946e-01, 2.582887863985683027e-02, -2.805560283187703667e-03, 1.544561972839246337e-02, 1.011208919886303903e+00, -2.599992783450889855e-02, 1.121325131066428088e-01, 1.653124609958946459e-02, 4.605691982313928068e-01, -4.935972948731445209e-01, 1.473341941256974374e+00, -3.976349213601432231e-01, -2.706237962943467967e-01, -5.539629870512685628e-01, -8.965676482787662271e-01, -2.380906532266553396e-02, 9.369258583008738261e-01, -2.616741214864722664e+00, -7.069973279292557367e-01, 3.006502799242025126e-01, 3.508506845983787592e+00, -1.395751154858406284e+00, 1.010832465522686574e+00, 1.800117021791767469e+00, 1.066043506684913877e-01, -4.714116014317296655e-01, 6.350477146015368612e-01, -1.240591248552479264e+00, -3.846234709969470478e-01, 2.331838427202863884e-01, -3.533965039477839354e-01, 7.411505304768922775e-01, -4.016491758079797636e-01, 6.512325299505211662e-01, 8.167353498262975853e-01, 2.057619528371407436e-01, 9.828193608800929459e-02, 3.825148378776713765e-01
